sp_x, sp_y, sp_z

Event: 0
-4.65501,113.626,-11.456
-6.21759,115.208,-348.324
-80.3051,80.3033,114.414
-81.5219,81.4299,114.925
52.0677,162.697,-2.6054
-9.82214,169.569,-56.2605
-14.5309,170.415,-69.885
-121.981,117.74,131.725
-123.26,118.823,132.254
52.2865,608.394,-2192.5
30.2249,519.8,-1852.5
15.0749,439.4,-1552.5
4.91395,369.666,-1292.5
-4.52363,260.684,-887.2
-22.6923,263.43,-131.9
-21.6234,256.934,-125.9
-193.868,176.459,160.7
85.5084,244.689,-45
128.513,334.713,-92.3
-41.1316,357.768,-208
-272.054,233.176,190
201.348,460.486,-166
200.291,461.198,-164.8
197.305,463.21,-164.8
200.701,460.922,-161.42
197.631,456.071,-158.3
-79.3102,496.91,-322.5
-77.4676,491.055,-317.7
-392.23,307.728,234.4
292.407,592.057,-238
-137.08,644.99,-451.4
-135.096,645.121,-447.8
-539.054,380.952,284.1

Event: 44
13.3265,-29.1689,-35.633
28.9176,-15.247,-16.775
-3.68129,31.7431,-6.99816
-28.7671,15.7849,-23.125
-59.0496,33.2372,-24.075
-60.7228,34.2241,-24.125
27.5388,-62.1833,-50.5535
60.2249,-30.918,-10.875
61.4736,-31.5397,-10.625
-8.70085,68.3831,10.675
-15.908,112.828,32.2096
-99.2886,57.8494,-25.275
44.6175,-104.605,-69.5496
102.034,-50.6276,-3.09565
-26.3483,167.513,58.7703
-26.6961,169.193,59.5982
-145.242,88.011,-26.775
63.9438,-157.245,-92.9172
153.077,-72.8198,6.225
154.618,-73.422,6.525
-47.5728,256.75,103.1
-220.718,142.303,-29.4
92.0351,-245.338,-131.9
240.261,-106.023,22.2
-75.8444,351.292,149.9
-295.374,202.499,-31.8
116.616,-340.229,-172
337.75,-136.56,39
331.416,-134.745,37.8
-125.503,482.065,217.6
-399.882,300.213,-35.4
142.306,-479.835,-232
469.595,-167.485,62.3
-199.067,632.445,297.3
-196.075,626.93,294.9
-507.069,420.316,-40.2
156.837,-643.692,-300.9
633.518,-190.797,88.7

Event: 45
-26.962,-19.4616,68.875
22.1472,-23.54,97.8541
12.8958,29.5751,75.7665
-29.9026,11.725,58.3513
-26.0785,-18.8165,69.3195
-63.1603,25.5085,31.7071
-54.6066,-40.3174,55.125
47.4178,-49.2319,115.34
26.5679,62.864,68.5517
43.1531,106.108,59.175
-105.808,44.3665,-2.81461
-90.5238,-68.7667,36.9016
79.9068,-80.7521,137.22
81.172,-81.9359,138.056
61.5548,158.829,47.7841
-156.058,68.4663,-44.0371
-133.47,-104.934,14.5956
121.38,-118.476,164.309
122.699,-119.634,165.154
-236.333,111.512,-111.5
-202.232,-168.471,-22.2
192.721,-177.304,209.2
87.118,243.884,29.4
110.945,344.007,7.8
-320.079,162.455,-182.8
-272.016,-240.828,-62.3
-267.957,-236.389,-59.9
270.844,-234.298,254.8
133.387,482.896,-21
-434.428,243.667,-286.5
-362.835,-349.185,-118.7
-358.935,-344.251,-116.3
390.999,-308.937,322.5
144.488,643.46,-53.4
-559.055,349.903,-405.8
-454.405,-480.445,-182.8
537.702,-382.358,399.8

Event: 46
32.6225,-3.61205,39.7873
26.8741,17.4031,71.075
-7.39821,-31.1126,50.8103
-7.91244,-33.141,49.4149
28.3431,18.3778,71.025
16.2416,28.6394,45.8247
69.012,-6.84248,3.97683
-16.6518,-66.6206,26.4791
56.853,37.6989,70.025
67.3808,-6.71391,5.57958
34.04,58.6427,18.0747
115.124,-7.77298,-40.7214
-29.2544,-110.633,-3.79641
94.3331,64.4596,68.675
113.358,-9.75576,-39.635
58.309,97.4221,-18.2541
59.1885,98.7795,-19.536
90.0983,145.249,-63.7648
-46.2955,-163.64,-40.7548
169.56,-11.7879,-95.0369
139.302,98.8519,67.175
258.341,-10.9754,-182.8
-77.796,-248.551,-100.7
208.446,156.486,64.7
144.012,219.033,-136.1
359.328,-4.44947,-282.9
-117.906,-340.324,-168.4
281.309,224.716,62.3
208.904,298.234,-217
204.773,293.417,-211.6
502.41,15.9439,-425
305.195,399.475,-327.3
301.033,395.522,-322.5
-183.12,-464.235,-262
376.703,327.785,58.7
659.874,53.3304,-585.1
477.868,459.417,55.1
425.633,505.578,-453.8
-270.747,-599.521,-369.3

Event: 47
32.2924,-0.87455,-188.655
31.2959,7.38971,-185.74
32.7427,-4.60866,-162.558
32.7895,-4.99713,-97.1158
31.8388,2.88704,47.775
32.1856,7.96723,-185.389
31.2046,9.71008,-136.583
27.6482,16.0279,-82.0355
27.2173,16.7935,-81.7794
27.0406,-17.3047,38.5929
26.7928,-17.6204,40.375
31.9071,-4.55722,-161.477
30.4527,-9.75768,-105.555
31.9004,-4.58126,-100.307
29.7794,-12.1653,-48.6046
28.2173,-17.751,37.9985
28.0331,-18.4097,39.975
24.2087,21.6224,6.89951
15.5534,28.8319,-13.1796
5.85734,31.5435,44.6087
6.11943,32.9248,44.425
67.5336,5.41871,46.325
69.4253,5.51708,46.225
57.2808,-36.7274,30.7911
50.6872,46.2757,-40.1115
13.1451,66.8888,39.625
113.27,7.60289,44.375
114.855,7.65326,44.2931
23.4477,111.343,33.325
96.5349,-59.9962,18.625
98.1252,-60.9095,18.125
82.9585,77.9488,-98.7439
170.689,8.50839,41.975
122.44,119.316,-172.94
38.0206,166.423,25.375
145.669,-87.1138,3.55199
121.397,118.17,-170.936
260.908,6.00678,37.8
225.507,-126.637,-21
181.578,186.926,-288.9
65.7913,254.561,12.6
359.653,-2.29889,34.2
101.73,348.882,-1.8
99.4434,343.376,-0.599998
317.754,-165.863,-47.4
244.692,267.939,-422.2
496.425,-23.6563,29.4
320.956,382.078,-598.8
161.157,476.592,-21
158.521,471.311,-19.8
456.887,-213.076,-86.9
450.578,-211.239,-85.1
502.029,-24.681,29.4
659.632,-64.5682,22.2
653.975,-62.8483,22.2
398.84,525.565,-810.5
243.004,616.545,-42.6
239.815,611.6,-41.4
609.622,-248.575,-129.5

Event: 48
-17.404,-26.9627,-39.3669
-18.1362,-28.1096,-39.1515
-3.87985,31.7191,-34.635
-9.5358,31.3027,-51.5169
-21.6533,24.1694,-69.1086
-19.4781,66.7207,-59.725
-45.3805,51.8279,-97.0607
-36.27,-57.5126,-33.8357
-19.0124,65.0077,-59.325
-9.081,68.2587,-23.5499
-16.4906,112.685,-10.0324
-30.3627,109.72,-69.475
-74.1986,87.1845,-131.973
-59.2826,-96.9101,-26.875
-60.1328,-98.4205,-26.5903
-27.2224,167.299,6.65694
-27.55,168.909,7.14372
-42.6271,165.475,-81.9637
-107.951,131.498,-174.507
-86.5116,-146.781,-18.275
-48.9228,256.741,34.2
-58.4475,256.673,-101.9
-57.629,251.038,-100.7
-160.082,206.582,-244
-125.6,-226.249,-5.4
-77.5646,351.164,63.5
-69.2626,351.782,-122.3
-210.748,289.366,-316.5
-164.685,-318.557,10.2
-75.0371,496.785,-153.5
-127.808,481.759,105.5
-275.473,415.671,-422.6
-210.552,-454.282,31.8
-66.8123,657.526,-188.2
-202.043,632.065,157.1
-198.85,626.4,155.5
-337.052,568.812,-546.7
-248.565,-613.133,56.3

Event: 49
-4.68888,-31.8703,41.175
-4.80722,-32.7666,41.175
-7.04534,31.3374,16.4979
-7.29896,32.5618,15.5263
-17.8579,26.6181,55.6118
-18.7462,27.8736,56.325
-31.5068,-5.64063,51.325
-33.3031,-5.98198,51.925
-38.5718,56.1042,72.225
-67.061,-12.74,63.2331
-9.05706,-67.2015,41.525
-14.2606,66.5632,-10.9258
-22.5173,112.688,-46.7147
-65.6722,93.2606,93.3115
-112.476,-23.0785,78.575
-13.7058,-113.354,41.975
-30.776,167.835,-89.2434
-99.9347,137.18,118.825
-166.578,-37.1958,96.9343
-17.6058,-168.949,42.475
-39.998,256.804,-157.1
-159.416,206.927,160.7
-250.155,-62.9564,125.9
-19.8689,-263.396,42.6
-19.9485,-256.985,42.6
-44.5792,357.898,-234.4
-228.419,279.173,205.6
-349.491,-100.002,160.7
-343.791,-97.7491,158.3
-16.6855,-357.478,43.8
-40.3357,501.82,-345.3
-40.8516,495.788,-340.5
-335.259,376.028,270.4
-330.316,371.943,266.8
-474.444,-157.324,204.8
-1.20585,-503.24,45
-0.498842,-503.376,45
-2.08262,-497.147,45
-21.4418,659.821,-468.2
-462.745,471.469,341.7
-615.53,-237.98,257.2
30.5268,-660.909,45

Event: 50
-30.1969,10.6726,-19.4702
-30.5874,9.27615,-13.275
-30.2911,10.3355,2.90118
-32.478,2.41373,45.0264
-63.7528,23.3898,-26.475
-64.9917,18.9598,-13.375
-64.3723,21.1748,20.8249
-66.4121,19.3769,-13.375
-66.229,21.7699,21.7956
-68.7127,4.36046,109.667
-106.679,40.8457,-35.5367
-108.341,34.1252,43.662
-110.469,30.5944,-13.525
-109.984,34.5649,44.5129
-113.361,5.65258,189.234
-114.868,5.65111,191.934
-157.589,63.1949,-46.475
-162.595,48.2031,71.6402
-164.997,42.7311,-13.725
-170.85,5.50219,291.545
-241.309,104.559,-64.7
-257.851,59.219,-13.8
-253.688,67.535,117.5
-251.245,58.1884,-13.8
-259.765,1.55731,450.2
-326.589,152.915,-83.9
-354.595,70.8933,-13.8
-350.124,82.2715,166
-361.334,-8.82479,632.4
-443.749,230.971,-112.1
-494.306,77.7781,-13.8
-489.278,93.4146,235.6
-497.869,-32.901,879.4
-571.877,334.815,-143.9
-567.486,330.912,-142.7
-657.891,70.779,-13.8
-652.063,91.5779,317.7

Event: 51
-17.9153,-26.5614,-22.7866
-17.4917,-26.8938,1.44688
-18.7899,-27.9267,-23.075
-18.286,-28.0677,2.27139
18.2936,-26.3728,-18.675
19.0811,-27.4469,-18.725
18.2763,26.2781,-72.2046
19.7247,25.1414,-46.309
19.8612,25.0343,-45.2267
14.3301,29.174,-87.7555
9.0128,30.6611,-85.8109
18.4534,28.0208,-73.5715
8.75549,30.733,-58.9096
19.7431,27.6602,-47.9222
-37.4741,-56.9024,-29.275
-37.8755,-56.699,22.2382
39.3687,-55.4205,-20.475
42.2698,52.8815,-79.2094
43.2275,53.9868,-80.5373
-61.2298,-95.8861,-37.3945
-64.7601,-94.0295,48.7596
67.1936,-91.915,-22.725
72.2589,87.8634,-121.616
110.542,129.986,-173.372
-99.0779,-138.799,81.2823
-89.4085,-145.544,-47.3992
102.189,-135.186,-25.475
103.237,-136.398,-25.575
-156.189,-207.027,132.5
-129.32,-223.586,-62.9
163.943,-204.579,-30.6
175.39,195.317,-257.2
-225.119,-280.744,190.6
-169.703,-315.133,-80.3
234.916,-275.426,-35.4
249.261,261.742,-347.7
357.746,345.797,-473
-331.869,-379.448,274.5
-327.049,-375.352,270.4
-217.643,-449.504,-106.7
339.38,-365.536,-41.4
362.713,349.373,-478.4
494.956,433.852,-621
-457.676,-476.149,365.7
-258.281,-607.17,-135.5
475.197,-462.579,-49.8
469.865,-459.146,-49.8
470.856,-458.342,-48.6

Event: 52
5.02158,-31.5815,-137.453
5.35296,-33.6572,-138.36
26.136,20.1098,-190.041
-25.1105,19.764,-162.387
-31.0453,7.63897,-86.7527
-33.1716,8.16584,-84.225
-54.6152,41.9875,-207.319
-66.5799,17.1833,-44.2497
11.4569,-67.4809,-153.076
53.2393,41.9113,-259.87
54.7257,43.1063,-263.689
-91.953,68.7086,-263.017
-110.53,30.0981,8.58487
20.5209,-111.695,-172.418
20.8536,-113.318,-173.138
89.3568,72.271,-354.76
-137.736,99.3318,-329.866
-162.794,47.2346,71.9774
-164.378,47.7912,73.8924
33.6115,-166.891,-196.794
131.083,109.575,-467.675
454.905,530.256,-1542.5
393.804,425.658,-1297.5
392.37,423.571,-1292.5
-216.154,146.932,-441
-247.711,79.4726,176.8
59.4225,-256.666,-236.8
57.629,-251.038,-234.4
193.507,170.749,-643.8
-303.303,193.293,-561.1
-338.991,120.425,292.5
92.2239,-350.071,-279.3
261.146,245.625,-847
348.328,358.045,-1134.2
-435.854,251.927,-737.3
-430.019,249.672,-729.7
-464.676,188.387,457.4
148.477,-479.016,-338.1
-588.392,302.997,-932.7
-598.393,277.672,643.2
227.016,-621.018,-407

Event: 53
21.8693,-23.894,-42.525
22.8571,-22.6354,-14.677
-32.3647,1.47421,-51.9511
-31.6091,-8.99138,-60.4148
-68.6708,4.01297,-63.8457
-65.3966,-17.8245,-80.6667
45.8243,-51.2624,-43.825
48.0043,-48.4845,15.3159
-113.359,8.25576,-78.525
-115.21,8.48061,-79.131
-110.459,-28.4098,-107.546
75.0615,-86.2122,-45.475
78.9891,-81.7863,53.2394
-169.7,15.3267,-96.9581
-165.876,-39.0523,-140.171
109.511,-129.876,-47.425
116.306,-124.679,100.712
-259.905,30.8786,-127.1
-256.718,-52.1477,-193.6
163.611,-204.752,-51
171.111,-193.24,174.4
-354.412,52.6939,-158.3
-358.516,-60.9175,-252.4
-352.429,-60.5867,-248.8
230.888,-277.749,260.2
-488.956,94.4142,-204.4
-499.94,-62.6791,-334.5
-493.718,-62.8817,-330.9
305.397,-401.062,380.6
283.695,-411.656,-58.7
302.348,-395.52,375.3
-641.311,158.008,-257.2
-659.642,-50.7157,-427.4
348.504,-564.323,-65.9
375.374,-545.15,513.1
346.402,-558.62,-64.7

Event: 54
32.1561,0.256102,-32.975
29.3889,-13.5617,-29.4666
-11.0388,30.4566,-118.32
-29.6349,-12.4986,-114.935
68.209,-0.182569,-24.2831
-24.0967,64.1209,-204.972
-62.404,-27.1467,-197.682
62.4615,-28.0073,-16.8872
114.396,-1.72952,-13.0922
-41.6499,106.16,-314.314
-103.469,-46.7878,-302.656
-104.933,-47.5136,-306.409
105.532,-45.4829,-0.703323
170.82,-5.25399,0.575001
-64.7941,156.799,-447.938
-153.144,-72.6496,-431.907
-154.575,-73.4557,-435.695
157.143,-64.7314,18.2119
-316.561,536.15,-1542.5
-538.13,-362.806,-1547.5
-253.496,460.185,-1307.5
-461.896,-289.972,-1302.5
257.826,-14.3866,22.2
-105.442,235.853,-661.2
-231.614,-118.18,-640.8
241.332,-92.2149,48.6
-157.345,323.996,-905.8
-318.388,-175.551,-879.4
-313.321,-172.028,-865.4
340.044,-118.436,83.3
360.179,-31.2043,47
481.023,-145.109,133.1
498.507,-64.7119,81.5
493.014,-63.0871,79.1
640.356,-160.291,188.8
650.413,-116.529,119.9

Event: 55
32.1728,0.117046,-1.625
31.7164,3.90262,0.889336
31.937,2.0732,9.1678
31.7281,3.80515,9.53336
27.452,16.3765,-42.3766
29.3916,17.5549,-44.9869
-18.0459,26.5123,-39.4117
-9.59219,31.2709,48.0283
-18.8816,27.7011,-40.9554
68.2409,-0.447251,2.975
-19.6919,66.6003,108.309
-38.9043,55.819,-77.3926
-53.1923,44.7953,-88.7678
-53.3313,44.5209,-85.575
-54.032,43.1383,-82.775
-52.8115,45.5467,-81.925
58.5133,35.7635,-84.5962
-19.25,64.9299,105.454
114.461,-2.27556,8.825
-30.7481,109.575,181.108
-66.3697,92.6438,-126.121
97.1488,61.2761,-137.771
170.946,-6.29643,16.025
-43.204,165.23,274.516
-101.065,136.18,-185.306
-102.162,137.515,-187.136
142.129,93.0581,-200.961
169.337,-6.14228,15.8211
257.545,-16.2406,27
-59.6475,256.665,426.2
-58.6648,250.866,416.6
-161.547,205.822,-282.9
212.934,147.83,-303.3
-71.3568,351.626,582.7
-231.364,277.475,-389.4
359.447,-33.9328,40.2
287.942,213.217,-417.8
-79.0853,496.903,820.6
-78.9657,490.978,811.7
-334.603,368.912,-535.9
497.313,-68.4247,58.7
390.86,316.81,-583.9
386.695,312.365,-576.7
492.539,437.468,-764.3
491.955,438.341,-763.7
491.705,438.716,-763.1
-73.1018,657.888,1084.4
-468.605,467.285,-712.1
648.836,-121.062,77.9

Event: 56
32.3624,-1.45457,-38.025
33.5385,5.56381,-40.4906
17.1608,-27.0105,-48.275
21.6533,-24.1694,-79.8251
18.196,-28.5747,-48.575
-25.3884,19.41,-90.5154
68.6555,-3.88557,-32.625
37.3195,-57.1785,-54.475
45.3496,-51.8672,-121.56
115.163,-8.09683,-25.675
-92.8492,67.0045,-212.748
63.8978,-94.83,-62.4142
74.1604,-87.2276,-173.746
113.359,-7.90576,-25.953
-139.113,96.9514,-294.046
-140.559,97.8606,-296.569
97.4697,-139.36,-72.0437
108.021,-131.426,-237.425
169.67,-14.5857,-17.525
-219.138,143.905,-431
160.481,-206.374,-341.7
154.888,-209.274,-87.5
260.449,-29.1628,-3
-307.023,188.974,-577.3
240.72,-272.078,664.4
240.243,-272.353,686.4
242.582,-271.004,692.4
242.777,-270.892,694.8
244.921,-269.655,694.8
243.687,-270.367,696
239.724,-272.653,700.8
211.528,-288.917,-452
222.702,-282.471,-105.5
236.475,-274.527,-100.7
242.209,-271.219,-83.9
264.096,-247.525,5.4
244.156,-262.229,45.4
259.206,-251.131,146.3
247.697,-259.618,169.2
260.051,-250.508,260.8
250.466,-257.576,282.42
258.339,-251.771,365.925
256.737,-252.952,368.755
257.99,-252.028,456.111
259.508,-250.908,540.7
261.274,-249.606,540.85
260.233,-250.374,543.1
254.679,-254.469,557.5
259.75,-250.73,592.3
258.965,-251.309,594.7
258.12,-251.932,600
260.957,-249.84,601.2
257.878,-252.11,604.8
258.922,-251.341,606.6
255.705,-253.713,619.2
258.266,-251.824,625.01
261.198,-249.662,622.8
254.558,-254.558,628.8
261.5,-249.44,632.4
264.699,-247.08,-97.1
264.96,-239.754,-97.1
355.209,-49.724,12.6
-434.821,243.13,-781.208
-481.97,128.134,-1032.97
277.495,-414.684,-613.2
328.226,-380.194,-130.7
490.564,-89.4162,35.4
-594.866,294.352,-1029.9
-588.51,292.716,-1020.3
340.544,-567.444,-800.3
454.931,-477.047,-158.3
644.439,-150.536,62.3

Event: 57
18.9036,-26.0295,34.0374
19.5233,-26.8834,33.4976
-20.6963,25.3887,58.825
-22.8571,22.6354,102.972
-29.5858,-12.5858,-16.9742
-42.2908,52.9138,67.975
-43.384,54.3718,68.4588
-48.0043,48.4845,162.09
-62.9769,-26.1289,-92.1468
39.3307,-55.4531,15.9893
-69.6655,89.7288,79.8896
-78.9112,81.874,236.532
-70.7,91.1271,80.333
-105.834,-42.2722,-187.993
64.7592,-94.0681,-7.25688
-101.739,135.584,94.425
-102.682,136.974,94.8542
-116.153,124.867,329.621
-158.408,-60.2718,-304.483
-159.985,-60.7794,-307.958
94.2113,-142.242,-35.5832
-621.958,-139.481,-1292.5
-150.094,211.76,117.5
-170.749,193.507,473
-246.331,-86.0418,-496.3
139.6,-224.486,-82.7
136.645,-218.733,-79.1
-199.851,301.195,145.1
-230.108,278.199,642
-341.843,-108.067,-701.4
180.462,-309.645,-130.7
-258.868,429.536,182.8
-305.06,401.226,873.4
-303.915,401.786,877
-300.993,396.322,867.4
-484.517,-130.039,-1003.5
233.948,-445.811,-204.4
232.055,-440.047,-200.8
-313.388,584.615,226
-311.636,578.776,224.8
-373.198,546.162,1138.4
278.694,-602.315,-286.5
277.199,-596.287,-284.1

Event: 58
22.342,-23.2917,-57.225
30.5201,-9.51692,-114.579
23.0335,22.5447,-38.0362
12.4094,29.7112,-87.0938
6.54464,32.9761,-82.1028
47.7882,-48.7599,-47.9849
64.8301,-19.5376,-169.318
66.3681,-19.9519,-171.77
48.2485,48.1895,-7.37971
25.653,63.1199,-111.212
41.5254,106.511,-142.087
80.5706,-80.0041,-36.325
81.7403,-81.114,-35.925
110.336,-31.6863,-241.187
80.2372,82.3466,32.4878
116.568,123.736,79.5792
59.1765,159.418,-179.747
122.234,-117.431,-21.975
123.467,-118.524,-21.5671
164.794,-44.3932,-326.546
194.049,-176.325,1.8
256.743,-61.4321,-469.4
250.519,-60.4761,-459.8
174.678,196.282,158.3
83.8989,245.495,-240.4
106.437,346.391,-309.3
271.999,-233.227,25.8
353.607,-73.4063,-619.2
230.524,274.914,240.4
305.497,399.142,364.5
126.576,486.036,-403.4
391.748,-308.201,62.3
493.548,-80.1342,-834.4
657.244,-73.09,-1086.8
374.296,541.374,499.9
134.962,647.106,-511.9
538.014,-382.033,103.1

Event: 59
33.1075,-7.63454,-151.431
32.7786,-4.9065,-37.0682
28.5802,14.3722,-192.891
25.2649,-19.5673,-126.167
31.1799,-7.15745,-148.475
31.8533,-4.74983,-38.8649
60.9324,29.7609,-295.826
54.8908,-41.4435,-154.929
66.6676,-16.0367,-202.386
67.0757,-10.7023,30.1822
103.992,48.8791,-430.664
92.5115,-67.6465,-190.797
110.761,-28.2122,-269.567
111.841,-19.378,118.108
113.349,-19.7058,121.08
138.738,-97.6006,-234.04
140.236,-98.5379,-235.427
164.709,-45.088,-352.447
167.792,-31.938,228.967
577.546,170.693,-1842.5
478.45,157.725,-1552.5
393.276,141.539,-1302.5
243.855,100.988,-857.2
237.984,99.0369,-839.2
218.611,-144.439,-306.9
246.032,-82.8258,-493.9
248.651,-77.5948,-493.9
249.524,-75.8511,-485
252.333,-54.7568,398.6
306.534,-189.543,-384.2
341.657,-115.387,-631.2
348.423,-86.5994,594.7
434.339,-243.788,-493.9
468.889,-181.558,-841
482.49,-142.237,875.8
463.863,-178.706,-832.6
477.14,-139.83,865
594.506,-294.833,-625.2
604.817,-267.893,-1077.2
588.222,-293.155,-620.4

Event: 60
11.4094,-30.248,-3.375
23.4385,-21.8946,-56.7595
30.6682,-8.98724,135.23
13.634,29.3687,35.1257
23.4867,-64.4642,-18.0492
50.1034,-45.8099,-130.915
65.1668,-18.3338,276.429
66.4672,-18.6561,281.699
29.572,62.0239,63.6224
37.7965,-108.178,-36.6447
85.3465,-75.8987,-226.742
110.615,-29.4033,460.746
50.3819,102.128,99.1019
78.1658,152.012,144.021
53.3843,-160.902,-58.7454
53.8452,-162.534,-59.425
128.844,-110.748,-342.064
150.868,-38.0003,622.6
485.675,-346.014,-2942.5
547.358,-350.603,-2942.5
521.564,-338.33,-2542.5
505.784,-384.687,-2542.5
504.243,-400.139,-2197.5
509.27,-345.49,-2192.5
516.743,-343.05,-2192.5
533.663,-352.317,-2192.5
520.561,-345.26,-1842.5
540,-343.022,-1842.5
531.158,-341.078,-1542.5
531.139,-338.977,-1292.5
75.091,-248.145,-94.7
200.287,-163.025,-524.5
252.288,-54.8998,1026.9
124.319,227.165,213.4
94.2433,-349.92,-135.5
287.234,-219.102,-736.1
183.291,311.918,294.3
272.717,422.121,405.8
109.675,-489.398,-192.4
413.045,-287.286,-1029.9
407.519,-284.636,-1017.3
386.467,538.223,533.5
382.195,534.231,528.7
112.938,-652.142,-257.2
318.862,-62.3958,1292.5
382.489,-66.9802,1542.5
461.982,-69.2108,1857.5
460.717,-69.1978,1852.5
546.675,-67.3044,2192.5
636.247,-60.7816,2542.5

Event: 61
32.6768,-4.06262,-29.1784
-15.6371,-28.8085,-60.151
-18.6857,26.1521,-97.8904
-19.3508,27.1032,-99.6677
69.1285,-7.80848,-7.27055
-42.9712,52.3301,-157.542
-38.9969,55.7395,-152.964
-32.9933,-59.1731,-72.1935
-33.9508,-60.7993,-72.8497
28.2795,-61.7663,-99.2308
67.3083,-7.66114,-8.36409
-64.1974,94.565,-224.036
-57.3576,-99.4756,-88.425
45.8576,-103.956,-133.062
46.5254,-105.614,-134.39
113.356,-11.3058,19.2469
-93.4355,142.928,-310.422
-87.6612,-146.29,-107.625
65.8098,-156.267,-174.536
66.4109,-157.888,-175.805
169.651,-14.0861,52.875
257.792,-14.6091,105.5
-138.319,224.913,-453.2
-135.446,219.355,-443.6
-141.448,-221.56,-139.1
95.0688,-244.836,-244
358.577,-9.41804,165.4
-178.95,310.304,-597.6
-201.363,-296.353,-172
120.448,-339.506,-316.5
501.289,8.52815,251.2
-231.938,446.417,-819.4
-229.96,440.869,-810.5
-301.167,-403.922,-223.6
-296.769,-399.527,-221.2
147.213,-479.184,-422.6
658.993,43.3944,346.5
-277.095,602.724,-1067.6
-275.7,596.771,-1058.4
-659.449,65.2182,-618
-420.927,-511.027,-279.3
163.423,-643.26,-544.3
163.135,-637.041,-539.5

Event: 62
-3.51657,-32.611,-127.699
4.73239,-31.6163,87.3829
4.90446,-31.5956,89.19
2.63192,-31.8696,90.2592
18.9472,-26.0049,-161.829
5.09517,-33.8023,100.887
19.5542,-26.844,-163.549
-15.3743,28.0161,-111.825
-33.2031,58.9948,-116.025
-33.8661,60.1411,-116.188
-6.46464,-67.3999,-148.541
-6.59428,-68.9821,-149.496
10.8392,-67.6832,311.374
10.8392,-67.6832,311.778
40.5451,-54.4113,-221.641
-57.0656,98.3512,-121.475
-9.20576,-113.358,-176.006
69.2161,-90.1263,-298.558
70.3489,-91.5227,-301.589
-87.6997,145.431,-128.179
-10.7163,-170.358,-209.853
106.253,-133.263,-393.966
20.6937,-117.504,623.8
24.1492,-133.358,723.8
28.5028,-152.289,843.8
-139.042,217.49,-139.1
-9.19557,-258.61,-262
170.469,-201.196,-550.3
166.161,-196.89,-540.1
-204.732,299.068,-152.3
-1.63147,-359.753,-322.5
244.141,-270.105,-719.3
239.287,-265.82,-708.5
-301.96,402.74,-168.4
-297.509,398.386,-168.4
19.0644,-499.477,-406.6
351.936,-356.662,-949.5
-419.04,507.684,-187.6
57.6026,-656.995,-503.5
58.2908,-261.793,1542.5
73.359,-307.588,1842.5
92.5154,-359.835,2192.5
114.574,-414.441,2552.5
140.917,-472.872,2952.5

Event: 63
150.141,55.4717,-1122.6
131.798,49.4869,-982.6
113.508,43.3088,-842.6
97.1024,37.536,-716.8
84.1023,32.862,-616.8
29.782,12.2372,-196.359
27.3539,16.5508,41.975
29.2357,17.6772,42.3496
-17.6836,26.7162,39.125
-18.5973,28.0634,39.225
-28.9909,14.9848,-54.4502
-38.2302,56.3972,41.925
-57.7839,35.7348,-203.173
-59.8767,31.6051,-151.983
-62.3927,28.2532,-188.08
-61.2436,32.3621,-156.336
63.4586,25.2731,-457.152
59.2491,34.9058,48.125
-65.3959,93.505,45.525
-100.382,54.9741,-281.526
98.7768,56.448,55.725
-99.7543,137.34,49.975
-147.172,83.953,-433.936
-148.512,84.8271,-438.41
148.788,81.855,65.34
396.552,113.204,-2957.5
339.266,103.159,-2542.5
292.028,93.4537,-2192.5
245.188,82.4588,-1842.5
-526.835,418.133,-1842.5
-527.394,419.027,-1847.5
-455.837,338.652,-1547.5
-392.688,275.842,-1302.5
-159.416,206.927,57.5
-226.141,136.802,-721.7
-226.457,136.482,-714.5
-226.615,136.321,-702
-225.562,137.39,-697.2
-226.65,136.286,-694.4
-220.443,133.711,-679.8
231.046,119.888,81.5
-228.679,279.023,64.7
-301.248,195.68,-963.3
324.15,156.843,98.3
-336.034,375.569,76.7
-331.05,371.423,75.5
459.108,199.396,121.1
-463.721,470.771,88.7
616.559,233.369,148.7

Event: 64
6.41152,-31.4139,-125.576
-2.62304,-32.5032,-26.2827
6.71427,-32.8909,-128.694
19.174,25.5736,-13.6669
14.0914,29.2408,-41.7008
20.592,27.4228,-10.4265
-6.16551,-67.4227,9.18487
-6.33309,-68.9506,10.757
14.3556,-66.5321,-199.895
42.0108,54.6034,38.9955
30.6251,61.7293,-21.9379
-11.9181,-113.356,55.924
-9.61487,-113.358,64.9041
-13.0633,-113.355,66.0682
-15.3639,-113.353,66.325
-12.9058,-113.355,66.625
-8.33169,-115.192,63.5375
25.7909,-111.45,-295.553
70.4905,89.0862,102.736
71.6293,90.417,105.239
52.1072,101.472,2.44588
107.93,131.64,183.553
79.9361,149.589,32.2572
80.8569,151.111,33.2014
-20.5058,-168.946,112.633
41.3719,-164.307,-414.075
40.9281,-164.455,-409.087
41.4652,-165.969,-412.456
215.244,-552.129,-1292.5
-38.3137,-257.547,203.8
69.3197,-249.101,-620.4
69.0237,-249.15,-593.5
172.942,198.637,317.1
168.793,194.6,309.3
127.856,224.634,80.3
-64.8901,-356.953,308.1
-63.2696,-351.574,302.1
106.102,-342.214,-801.3
246.368,265.665,459.8
187.724,308.1,135.5
