global track dir params: x, y, z; phi, phi_var, theta, theta_var; spB_x, spB_y, spB_z, spM_x, spM_y, spM_z, spT_x, spT_y, spT_z

Event: 0
0.0429338, 0.852679, 0.520669, 1.52049, 0.000304617, 1.02316, 0.000304617, 1.63023,32.3835,-118.909,5.80003,114.886,-68.5486,8.61265,170.19,-34.7595
0.0428092, 0.852642, 0.520739, 1.52063, 0.000304617, 1.02308, 0.000304617, 3.46693,68.605,-96.8022,5.80003,114.886,-68.5486,8.61265,170.19,-34.7595
0.0170041, 0.906225, 0.422453, 1.55203, 0.000304617, 1.13465, 0.000304617, 0.62884,32.2628,-11.7647,2.18793,114.451,26.5451,3.25624,169.762,52.3332
0.0167181, 0.906204, 0.42251, 1.55235, 0.000304617, 1.13458, 0.000304617, 1.3249,68.3467,5.04893,2.18793,114.451,26.5451,3.25624,169.762,52.3332
-0.211247, 0.952781, 0.218136, 1.78898, 0.000304617, 1.35089, 0.000304617, -7.27009,32.5781,-19.3623,-14.7833,66.3921,-11.625,-24.9185,111.78,-1.225
-0.210812, 0.952928, 0.217914, 1.78852, 0.000304617, 1.35112, 0.000304617, -7.0072,31.342,-19.625,-14.7833,66.3921,-11.625,-24.9185,111.78,-1.225
-0.212564, 0.952508, 0.218047, 1.79036, 0.000304617, 1.35098, 0.000304617, -14.7833,66.3921,-11.625,-24.9185,111.78,-1.225,-36.9906,165.766,11.125
-0.0763776, 0.254938, -0.963936, 1.86188, 0.000304617, 2.87221, 0.000304617, -9.36809,31.3971,-103.951,-19.8898,66.4889,-236.66,-32.6187,108.867,-396.912
-0.0762027, 0.255005, -0.963932, 1.86118, 0.000304617, 2.8722, 0.000304617, -9.36809,31.3971,-103.951,-19.3926,64.8833,-230.532,-33.1412,110.616,-403.509
-0.289559, 0.44926, 0.845175, 2.14331, 0.000304617, 0.563904, 0.000304617, -18.3124,28.4264,93.3117,-37.0159,57.439,147.911,-62.1375,96.3869,221.183
-0.289586, 0.449261, 0.845165, 2.14335, 0.000304617, 0.563922, 0.000304617, -17.335,26.9124,90.4674,-37.0159,57.439,147.911,-62.1375,96.3869,221.183
-0.289608, 0.449248, 0.845165, 2.1434, 0.000304617, 0.563923, 0.000304617, -18.3124,28.4264,93.3117,-62.1375,96.3869,221.183,-92.6277,143.643,310.102
-0.289713, 0.449231, 0.845138, 2.14359, 0.000304617, 0.563973, 0.000304617, -37.0159,57.439,147.911,-62.1375,96.3869,221.183,-92.6277,143.643,310.102
-0.618234, 0.781407, 0.0847935, 2.24014, 0.000304617, 1.4859, 0.000304617, -20.405,25.7599,17.425,-42.0631,53.1091,20.3958,-71.5105,90.2138,24.425
