sp_x, sp_y, sp_z

Event: 0
107.065,39.9225,-7.225
103.638,46.4644,89.2599
-100.507,-53.9365,74.1803
-81.7391,-79.0309,-310.809
-66.0091,-93.3726,10.874
-45.4866,-103.989,-19.8031
-44.282,-105.829,220.151
-46.1138,-105.376,-19.925
105.188,47.143,88.675
48.6959,-104.118,-70.1488
65.9202,-93.0413,-73.5957
66.2199,-92.7763,-63.8594
77.9488,-82.9585,-111.048
78.8267,-81.9692,54.5114
92.8141,-67.0712,-163.341
92.1352,-68.3621,-128.538
100.648,-54.273,-3.025
94.4325,64.3472,287.271
111.81,-19.6261,-57.8104
110.433,-30.8922,-3.575
113.359,-8.75576,474.316
113.36,-7.45273,477.289
113.349,-19.9058,-58.6691
113.359,-8.75576,-36.9945
81.8366,78.9444,-143.137
77.3996,84.3088,26.8092
68.1333,92.2555,64.7532
54.2263,100.666,14.1979
170.761,-4.75758,347.965
123.159,118.775,-203.229
114.85,125.029,41.7815
101.538,137.505,94.4422
80.4419,149.373,53.0924
57.6719,159.79,-61.5096
60.3098,159.137,115.225
49.1176,163.179,-8.525
-20.133,169.04,222.377
-18.2136,169.511,59.1978
-49.473,162.565,-70.9393
-58.5402,160.075,-39.875
-117.36,123.391,-82.9577
-150.11,80.6247,-26.775
-155.854,69.1658,-276.063
-169.929,-2.14244,115.209
158.9,59.2324,-5.525
-169.813,-12.8202,-3.575
-149.809,-80.3727,104.311
-121.846,-117.772,-430.807
-123,-118.895,-434.263
156.855,66.2105,-207.239
160.534,59.8263,-5.475
154.992,69.4438,69.9844
-98.4128,-139.148,-46.631
-65.3642,-156.298,340.382
-67.9719,-155.425,-24.275
-65.9717,-157.737,343.832
-63.8662,-158.258,356.379
-66.6971,-157.557,358.86
-62.4528,-158.607,361.198
-61.9127,-158.741,361.426
-63.3078,-158.396,363.575
-65.7287,-157.797,363.825
-68.6898,-157.064,-24.425
72.119,-154.285,-93.1984
72.9464,-153.763,-92.7432
98.6682,-138.3,-107.99
98.2562,-138.665,-93.9397
116.695,-124.204,-160.918
117.964,-122.652,79.475
140.139,95.4998,413.725
137.636,-99.5049,-240.216
136.584,-101.323,-203.157
150.021,-80.8584,6.425
164.599,-45.9813,-3.275
167.893,-29.4817,-88.9408
169.611,-13.0869,-61.6813
141.586,96.47,417.679
121.996,117.639,-201.534
148.283,-11.475,623.8
171.675,-13.275,723.8
278.627,133.597,-2947.5
240.786,115.374,-2547.5
-494.195,-476.246,-1542.5
-410.194,-395.644,-1292.5
258.89,-7.34162,461
256.985,-19.9485,1088.6
257.019,-19.726,-99.5
-27.6983,256.891,100.7
-30.5982,256.87,350.5
-32.2732,256.858,351.3
-89.7414,245.718,-43.8
-75.535,248.071,-105.5
-178.475,187.809,-91.7
-228.3,122.734,-29.4
-239.999,106.389,-427.4
245.448,91.3692,-3
243.561,102.764,-336.3
-263.015,-19.9485,-12.6
-260.482,-3.18879,193.6
-256.949,-19.4485,-11.4
-229.933,-123.232,153.5
-186.563,-180.166,-624
-150.464,-212.671,-138.662
-105.291,-240.785,-31.8
-101.754,-243.317,547.9
-99.3908,-237.739,534.7
235.806,105.584,40.2
237.606,100.176,-327.3
109.569,-234.48,-129.5
150.76,-211.415,-179.2
150.094,-211.76,-127.1
179.803,-186.83,118.7
177.208,-188.744,-239.2
210.713,-152.45,-365.7
208.554,-154.64,-323.7
228.213,-122.855,21
252.277,-70.3518,-3
263.056,-20.9413,1114.4
263.215,-20.4409,1115.6
263.396,-19.8689,1118
255.38,-45.1465,-137.315
263.305,-20.1549,-103.1
214.038,145.7,618
177.215,192.842,67.1
186.697,179.985,-296.1
154.213,208.975,141.5
122.855,228.213,116.3
75.3146,249.793,-19.8
91.6784,241.6,109.1
87.9228,243.481,-81.5
37.7418,257.728,847.6
358.465,-10.1596,589.9
169.518,315.26,185.2
104.78,347.268,-33
127.32,335.344,100.7
122.149,338.079,-103.1
-38.6584,357.674,149.9
-42.3308,357.813,497.5
-123.691,338.894,-48.6
-125.46,338.56,-198.4
-119.206,339.74,-194.114
-138.357,336.125,-161.9
-104.529,342.511,-145.1
-105.34,342.358,-145.1
-133.477,331.348,-514.3
-133.333,331.392,-505.9
-133.907,331.215,-453.8
-133.62,331.303,-410.6
-133.548,331.325,-204.4
-137.921,329.979,-164.8
-139.928,329.36,-164.8
-247.073,260.078,-101.9
-315.26,169.518,-31.8
-315.725,168.836,-29.4
-320.248,162.207,-25.8
-330.901,146.596,-591.1
-360.661,-4.37531,280.5
-357.24,-27.1916,-22.2
338.476,125.902,0.600002
335.54,141.452,-473
-319.69,-171.322,208
-258.342,-249.428,-838.6
-210.23,-296.804,-245.2
-206.591,-291.85,-238.6
-144.985,-332,-40.2
-140.029,-335.382,767.3
-137.794,-329.803,754.1
327.351,146.45,5.4
329.67,138.924,-464.6
151.969,-325.651,-172
211.126,-296.281,-260.8
210.439,-296.581,-164.8
207.5,-291.24,-256
206.85,-291.615,-161.9
249.065,-258.609,163.6
245.263,-261.413,-326.1
299.555,203.615,853.429
294.071,-212.764,-507.008
290.974,-215.635,-462.2
289.403,-209.432,-500.5
315.175,-169.642,37.8
350.986,-97.7525,-1.8
344.693,-96.0928,-1.8
357.859,-62.5866,-194.8
352.021,-61.6036,-191.2
361.138,-27.6308,-145.7
245.433,266.933,93.5
258.565,249.126,-399.8
215.057,291.598,195.2
497.822,-14.4113,769.3
339.733,369.222,131.9
358.386,344.965,-544.9
295.348,400.862,266.8
237.866,442.697,287.1
177.629,467.324,89.9
170.57,471.296,-134.3
144.353,477.841,-49.8
-53.8211,496.166,216.4
-58.5441,496.304,699.6
-146.395,479.292,-200.8
-170.924,468.884,-55.1
-343.912,362.333,-115.1
-439.577,236.654,-35.4
-456.328,201.92,-815.8
-500.885,-5.85847,402.2
471.351,175.107,4.2
-498.228,-38.0635,-35.4
-441.378,-236.26,282.9
-358.02,-345.44,-1136.6
457.776,204.552,-43.8
465.898,173.109,4.2
460.534,193.877,-658.8
-282.01,-413.392,-385.4
-288.569,-407.23,-383.4
-286.656,-409.027,-377.7
-281.573,-413.803,-376.5
-284.852,-410.722,-372.3
-281.518,-413.854,-369.3
-283.158,-412.314,-368.1
-200.975,-460.737,-51
-191.683,-459.417,1062.8
211.115,-452.7,-230.8
290.637,-408.267,-369.3
290.166,-408.498,-214
347.036,-360.125,225.4
341.401,-364.108,-450.2
406.089,-294.117,-700.8
402.29,-297.849,-649.2
439.754,-236.412,62.3
479.774,-133.453,-1.8
491.711,-85.8462,-268.6
498.91,-37.9698,-206.2
362.794,349.248,-551.5
657.075,-19.3552,974.1
663.285,-19.512,981.9
656.811,-49.6494,-275.7
477.785,459.542,-718.1
449.043,487.486,175.6
473.488,455.384,-712.1
445.047,483.101,173.2
392.025,532.537,353.7
313.763,584.536,399.8
310.823,579.131,396.2
233.988,614.699,77.9
224.585,619.7,-169.6
190.788,630.175,-69.5
-71.6792,657.806,293.7
-77.2949,658.13,935.1
-193.711,633.13,-264.4
-226.058,621.201,-62.3
-453.405,478.136,-130.7
-580.884,313.022,-40.2
-605.105,267.454,-1083.2
-661.121,-7.41578,540.7
-659.642,-50.7157,-51
-581.897,-311.041,368.1
617.539,228.977,9
611.266,257.085,-883
-383.794,-540.958,-551.5
-380.248,-535.992,-545.5
605.685,254.742,-874.6
601.689,268.576,-97.1
-263.204,-604.15,-63.5
280.292,-601.906,-298.5
277.627,-596.149,-296.1
384.624,-540.85,-497.5
384.488,-540.913,-273.3
381.058,-535.735,-492.7
458.044,-474.824,296.1
450.048,-480.533,-591.1
533.439,-386.79,-920.2
529.071,-391.33,-861.4
581.513,-312.182,88.7
633.811,-175.927,-0.599998
651.498,-113.412,-357.3
306.231,-23.9827,1297.5
57.2058,391.018,1297.5
304.078,-23.6091,1292.5
56.8391,388.903,1292.5
57.3447,392.032,1302.5
-231.807,-555.941,1292.5
460.265,312.986,1297.5
364.2,-28.425,1547.5
362.847,-28.2197,1542.5
67.9885,465.668,1552.5
550.744,374.129,1547.5
435.672,-34.078,1852.5
80.6502,553.32,1847.5
517.01,-40.6247,2202.5
95.4823,656.901,2197.5
597.066,-46.9878,2542.5
691,-54.525,2947.5
690.581,-54.5602,2942.5

Event: 45
49.7682,145.143,-723.8
42.2437,123.154,-623.8
32.7682,-4.82015,-41.725
32.8868,-5.80399,-1.41097
32.4913,-2.52376,23.575
31.5216,5.51799,51.4963
28.4821,14.5465,33.275
33.3742,5.85574,53.1578
-18.1513,-26.3762,-88.5373
-27.2374,-19.2455,68.8361
-5.95364,-31.5166,-111.036
-19.1682,-27.8209,-89.906
-4.57248,-31.9029,-77.2621
-11.9086,-29.8512,-73.2834
-8.1205,-30.9106,-41.725
-12.5987,-29.6582,-10.725
-10.5763,-30.2238,39.525
-11.7319,-29.9006,108.208
-6.22761,-32.9379,-115.004
-4.70794,-32.7546,-79.0572
5.3673,-31.5398,-65.825
3.73093,-31.7371,-64.725
2.93668,-31.8329,-61.156
6.34879,-31.4214,-61.0118
0.156821,-32.1681,-17.225
7.90073,-31.2343,-12.2643
6.16331,-31.4438,23.6084
10.9301,-30.5178,-38.6064
14.2415,-28.6538,-12.8322
8.10431,-32.1085,-11.9502
6.47657,-33.0247,25.1513
24.6475,-20.354,-92.0768
25.7897,-18.8987,14.2645
21.9619,-23.776,97.8859
20.7598,-25.3078,121.854
31.8667,-4.70168,-41.675
31.6243,-5.56842,-0.457104
29.5308,-13.0543,4.18899
27.5305,-20.2067,13.6322
22.7534,22.7645,-22.475
6.54439,31.3514,-283.525
11.3949,29.9949,-283.087
12.5856,29.6619,-206.905
10.2926,30.3032,-203.42
10.3837,30.2777,-201.479
4.94244,31.7994,-77.8511
16.0175,28.7021,-60.5094
15.937,28.7246,23.8193
13.2246,29.4832,75.7686
6.34608,32.9522,-283.138
8.18277,33.1736,-283.125
5.09997,32.8019,-78.3588
1.63023,32.3835,-17.175
-5.46835,31.5276,1.4525
2.86618,32.5326,27.083
-15.6358,27.869,-5.525
-5.77423,33.4201,1.975
-29.4832,13.2246,-54.7401
-31.0722,7.54267,-26.0018
-29.6044,12.7913,-14.075
-29.9838,11.4346,58.3592
-33.1572,8.04675,-27.094
-26.2257,-18.555,69.325
68.8325,-5.35327,23.775
67.3565,11.8371,83.4779
66.1038,15.6639,165.475
-33.1595,59.0193,-3.825
-33.8014,60.1966,-3.775
-62.46,28.0125,-46.8603
-62.7159,27.0976,-18.975
-63.5239,24.2084,31.7331
-66.654,16.2153,-44.6757
-55.5182,-39.2549,54.975
60.3683,30.7631,22.7863
-38.7675,-56.2469,-116.671
-24.401,-63.47,-84.775
-26.6861,-62.831,-16.275
-22.3786,-64.0356,35.975
-24.8344,-63.3488,181.557
-12.6544,-66.9264,-209.908
-9.60546,-67.1596,-151.958
-17.5323,-66.5532,-43.425
6.21295,-67.4378,-84.5483
7.95037,-67.2283,-65.825
0.305742,-68.1501,-30.025
6.37242,-69.1453,-85.665
8.11446,-68.5751,-65.875
16.589,-65.801,-0.318691
13.1201,-66.9365,58.2323
23.1242,-64.6683,-55.991
30.1259,-60.7269,17.8087
42.9739,-52.3278,206.451
48.4575,-47.9071,228.449
45.2726,-51.9653,233.958
52.2333,-43.0958,-123.797
46.5226,-50.3725,115.419
43.9605,-53.6372,208.174
44.0056,-53.5797,210.397
53.5121,-44.1641,-125.288
55.3203,-40.5961,3.80619
62.0558,31.6341,22.24
62.5678,-27.6272,19.725
67.1379,-9.88939,-43.225
66.9909,-11.8112,-27.1226
67.4914,-5.26813,23.775
48.1699,48.2512,-21.875
33.0142,59.1626,-59.125
32.8804,59.2304,56.6319
22.0396,64.1304,-355.466
33.9352,60.8036,-59.075
33.7426,60.8575,58.3684
27.9854,62.4676,68.575
10.4031,67.0986,-95.6646
5.86639,67.4456,62.3327
3.44264,68.6021,-29.8955
6.01228,68.9119,63.8305
-11.647,67.4187,11.1368
111.91,19.6468,123.248
47.0846,105.136,59.2423
17.5725,113.351,-119.032
5.70576,113.361,-45.625
9.85576,113.358,108.718
5.75039,114.88,-46.1573
-19.3555,111.981,23.175
-19.6646,113.767,23.668
-55.7481,99.259,-1.625
113.657,19.9555,124.794
-103.634,46.4214,-37.025
-105.131,47.1046,-36.675
-105.502,45.6043,-25.275
-106.723,40.6692,-2.5928
-110.906,27.021,-67.8937
-93.1075,-65.8453,36.5342
-64.77,-94.0243,-152.248
-46.2915,-103.683,-10.375
-41.7206,-106.463,276.086
-40.9689,-106.649,-100.375
-44.9004,-105.676,-23.4074
-37.5589,-107.492,31.425
-21.115,-111.628,-334.677
-29.1552,-110.645,-45.525
-21.4558,-113.348,-339.496
-16.2558,-113.352,-249.839
0.504304,-114.126,-46.375
101.897,51.919,9.125
10.4696,-114.163,-115.246
13.4315,-113.436,-67.275
27.8726,-110.662,15.1904
22.0964,-112.848,103.014
38.5494,-107.784,-77.9427
50.9309,-102.578,57.8135
72.8711,-88.6804,320.293
77.3136,-83.6743,137.41
87.7497,-72.4234,-164.718
92.4417,-67.7793,-9.325
103.847,-45.8605,39.125
105.28,-46.5021,39.8095
111.798,-19.7254,-60.8899
113.349,-19.9714,-62.0606
113.352,-16.6558,-45.275
113.359,-8.80576,24.075
80.1911,80.4046,-21.075
81.3699,81.5633,-21.025
55.8621,100.044,-57.275
46.4214,103.634,59.575
55.5349,100.169,100.622
120.453,120.812,-20.075
82.833,148.352,-55.125
82.3272,148.568,152.654
69.3943,154.948,48.375
25.9108,167.411,-146.316
26.1558,168.941,-147.099
14.6558,168.951,164.865
8.54587,170.184,-65.5895
14.8194,170.685,166.63
167.384,29.3732,172.75
-29.0681,168.403,38.4128
-83.4252,148.638,1.125
-158.412,60.3621,-43.6469
-156.32,67.5642,-32.775
-155.692,69.7249,-24.575
-159.976,60.9764,-44.8984
-165.297,40.2738,-96.433
-139.475,-98.6714,13.7948
-96.5245,-140.141,-195.682
-66.3451,-155.969,-31.775
-62.1373,-158.685,390.572
-61.0695,-158.949,-119.316
-66.991,-157.485,-32.025
-55.9245,-160.222,25.925
-43.2948,-164.13,-48.075
-31.5919,-166.947,-489.117
-24.2285,-168.943,-367.596
0.731054,-169.443,-66.025
0.715033,-171.041,-66.6003
151.88,77.3671,-7.31055
15.5877,-170.156,-152.023
20.0359,-169.063,-69.025
41.3551,-164.313,33.735
32.7684,-167.172,156.02
41.7424,-165.851,34.275
57.4443,-160.649,-104.866
75.5438,-152.123,105.199
108.021,-131.426,454.162
115.784,-125.318,164.877
130.775,-107.954,-214.234
132.103,-109.07,-215.778
137.067,-100.488,-25.1166
155.929,-68.9086,63.625
167.891,-29.5504,-103.173
168.09,-24.6942,-47.725
169.615,-13.1781,24.375
215.985,633.052,-2942.5
186.277,545.45,-2542.5
160.898,470.476,-2202.5
134.553,393.209,-1852.5
-122.407,-651.907,-1842.5
111.432,325.597,-1542.5
-102.215,-543.891,-1542.5
11.1869,-277.741,-1292.5
92.463,269.875,-1292.5
-86.2587,-458.06,-1302.5
-87.9165,-608.13,-1297.5
256.996,-19.8743,24.6
256.769,44.9479,252.4
22.1732,256.649,253.6
12.9776,258.039,-95.9
-44.2729,256.773,62.3
-128.072,228.323,5.4
-241.484,104.315,-45
-239.476,107.121,-4.2
-256.172,62.5722,-143.9
-241.399,92.0808,-109.1
-250.338,61.048,-141.5
-211.829,-149.961,-22.2
-148.071,-215.031,-266.2
-103.157,-242.313,-46.2
-67.0656,-253.923,-52.2
-100.933,-236.967,-45
-85.3743,-244.757,17.4
-94.0927,-240.392,569.5
-92.6173,-241.13,-148.7
-48.0366,-254.464,-733.7
-37.0269,-257.955,-556.3
-33.6668,-259.021,-81.5
231.685,117.966,-33
0.964052,-260.146,-98.3
64.4474,-256.631,65.9
50.3477,-256.73,243.4
23.4984,-256.921,-209.2
30.5482,-256.871,-71.9
62.8084,-250.18,63.5
88.0396,-246,-148.7
115.547,-232.491,181.6
167.006,-202.991,678.6
175.578,-189.946,208
209.607,-153.572,-51
199.023,-164.307,-292.5
240.13,-106.206,103.1
257.728,-37.7418,-52.2
263.237,-20.3694,24.6
255.461,-44.891,-169.6
183.581,184.21,-18.6
126.149,225.856,-52.2
107.121,239.476,29.4
125.417,226.38,236.2
22.7286,262.489,259.6
39.7436,257.094,-191.2
358.584,62.7162,342.9
174.474,311.878,-47.4
147.628,330.197,10.2
173.111,312.808,329.1
31.0353,360.225,358.5
54.5772,353.907,-240.4
18.5038,363.588,-133.1
18.1687,357.254,-131.3
-61.6669,358.544,89.9
-60.5867,352.429,88.1
-178.06,317.615,10.2
-174.962,312.042,10.2
352.351,61.6338,338.1
-330.183,147.649,17.4
-332.93,143.622,-58.7
-335.063,127.85,-184
-348.944,85.2731,-192.4
-296.7,-210.164,-63.5
-291.727,-206.655,-61.1
-206.421,-291.997,-342.9
-202.954,-294.983,-341.7
-142.259,-333.86,-61.1
-118.436,-340.044,6.6
-130.502,-333.66,773.9
-128.381,-334.783,-182.8
-140.048,-328.61,-61.1
322.009,163.796,-63.5
-67.1937,-356.048,-1016.7
-91.6253,-346.448,-56.3
-51.1003,-354.84,-761.3
1.26068,-360.191,-134.3
32.5877,-357.444,-274.5
42.6306,-357.824,-75.5
87.9608,-350.389,98.3
69.113,-351.794,335.7
121.554,-339.297,-196
160.57,-323.002,268.6
229.329,-278.649,915.4
243.21,-262.927,256
276.784,-228.791,-382.4
277.404,-228.216,-372.464
280.414,-225.425,-377.7
292.514,-214.207,-80.3
330.986,-146.472,146.3
357.776,-62.796,-246.4
361.1,-27.7757,25.8
351.963,-61.8209,-241.6
354.626,-51.8971,-56.3
254.113,255.162,-16.2
177.324,317.057,-47.4
176.074,318.134,334.5
351.803,353.526,-13.8
244.783,437.177,-42.6
242.673,438.861,464.6
204.644,458.264,-17.4
42.9967,501.15,500.5
75.7333,492.061,-310.5
42.4478,495.297,494.5
25.5092,498.559,-181
493.459,86.1303,463.4
-84.2087,490.708,125.9
-243.925,435.394,17.4
-455.382,203.451,47.4
-470.031,179.707,-291.3
-458.848,197.834,-77.9
-464.477,177.503,-286.5
-485.786,118.895,-264.4
-406.341,-288.092,-117.5
-283.322,-412.159,-451.4
-197.492,-463.085,-82.7
-165.014,-474.422,-6.6
-181.551,-465.118,1061.6
-178.74,-466.699,-230.8
-195.147,-457.468,-81.5
-128.483,-485.157,-63.5
-71.1805,-493.325,-1055
1.59271,-503.779,-185.2
1.57027,-497.55,-182.8
444.912,226.054,-103.1
44.8999,-495.906,-365.7
59.2938,-496.326,-79.1
122.408,-488.744,146.3
96.4925,-490.076,471.2
120.893,-482.676,143.9
168.432,-469.422,-262
223.465,-448.974,389
338.829,-365.926,323.7
387.438,-320.552,-510.1
382.973,-316.82,-504.7
404.377,-295.799,-119.9
456.209,-202.111,204.4
491.635,-86.0842,-347.3
496.028,-72.4231,-62.3
498.841,-38.2619,25.8
651.173,-94.7556,-69.5
656.748,-49.9428,27
464.492,467.198,-11.4
323.259,576.957,-35.4
319.976,579.577,615.6
268.126,601.129,-48.6
100.165,652.526,-391.4
56.0918,658.373,658.8
33.9736,657.192,-236.8
-111.663,652.148,168.4
649.052,112.955,602.4
-321.691,574.834,24.6
-603.828,269.397,82.7
-608.687,262,-99.5
-616.772,236.076,-408.2
-641.543,157.455,-346.5
-538.319,-382.068,-181.6
-372.738,-542.783,-574.3
-237.123,-620.154,-286.5
-259.112,-606.66,-106.7
-216.639,-623.926,-22.2
-234.915,-614.206,-284.1
-169.764,-639.746,-70.7
1.73474,-663.719,-241.6
1.78226,-657.466,-239.2
59.175,-657.085,-471.8
78.9421,-658.225,-83.9
78.2137,-652.281,-83.9
586.636,297.761,-149.9
161.926,-643.358,198.4
160.804,-643.432,199.6
127.5,-645.62,622.8
159.415,-637.516,197.2
164.995,-636.803,228.4
170.798,-636.061,257.2
173.55,-635.709,279.3
186.718,-634.025,282.9
180.32,-634.843,288.9
241.97,-618.161,214
239.244,-618.681,236.8
235.929,-619.315,268
196.444,-626.86,278.1
225.616,-621.285,279.3
216.997,-622.932,281.7
233.867,-619.709,287.7
226.868,-621.046,291.3
223.332,-621.722,-339.3
240.619,-612.053,215.2
238.803,-612.518,236.8
235.896,-613.261,269.2
294.401,-590.739,525.1
447.179,-482.581,401
507.346,-420.063,-648
531.671,-388.628,-164.8
604.652,-268.144,274.5
651.399,-113.695,-467
332.7,-403.664,1307.5
-222.329,-569.974,1292.5
396.101,-480.455,1547.5

Event: 46
-8.70974,53.1998,-1516.8
-13.8884,59.1139,-1316.8
-7.0713,49.425,-1115.6
-6.15951,49.9028,-1116.8
4.81402,49.4556,-975.6
4.51979,50.591,-975.6
-2.075,60.8063,-975.6
-14.5126,50.7712,-836.8
-11.8153,60.9988,-836.8
-17.3563,52.3913,-716.8
6.66026,53.7512,-616.8
5.86397,52.9055,-615.6
-7.70153,-162.546,-623.8
32.1268,0.499124,-89.2418
31.8927,2.44028,21.5657
31.3959,6.56044,35.325
32.6601,-3.92395,39.704
31.4127,6.42151,83.8814
32.8233,6.83438,35.125
27.6727,15.9843,70.1712
27.0351,17.1172,71.075
32.882,6.7302,85.9424
-19.5673,-25.2649,-59.5586
-25.074,-20.9433,48.9044
-4.74983,-31.8533,-154.129
-11.2204,-30.0437,-90.4139
-7.54581,-31.0713,-56.9807
-6.77978,-31.2856,-6.53044
-7.1093,-31.1934,50.8031
-4.87911,-32.7753,-157.003
3.53237,-31.761,-59.1924
-7.04104,-33.036,-56.5938
-1.72952,-32.3955,-51.2874
1.8446,-31.9645,-50.2417
-2.59623,-32.5,-38.8847
-0.105055,-32.1996,-33.821
-7.43816,-33.0839,-8.74567
0.355383,-32.1441,-1.625
5.08349,-31.574,8.81642
-3.11945,-32.5631,21.025
-7.54471,-33.0967,49.5188
10.6686,-30.665,-81.116
8.53366,-31.8668,-52.1907
6.09367,-33.2403,11.0156
15.0693,-28.1878,33.3981
23.5362,-21.77,-25.025
28.6348,-16.2582,-41.9084
28.7136,-15.9764,-3.06178
29.6448,-12.6468,-1.39922
29.2542,-14.0432,6.10759
30.8433,-8.36126,6.01357
29.6927,-12.4753,27.5828
21.18,23.9993,-52.275
28.6302,18.1525,70.9882
6.33886,31.4089,-60.2616
7.30191,31.1395,-7.675
15.9212,28.729,45.8719
-6.41152,31.4139,-77.9555
-6.3352,31.4231,-77.4515
6.66431,32.9905,-64.5764
7.79227,33.1265,-7.675
-0.240091,32.158,29.6806
-9.71008,31.2046,-87.375
-6.7229,32.8861,-79.0427
-17.8579,26.6181,8.36879
-9.62294,31.2536,10.9504
-13.1522,29.267,28.6383
-16.6815,27.2803,33.3471
-13.3488,29.1563,165.393
-26.9627,17.404,-171.304
-18.7207,27.9061,9.00033
-17.8009,29.0782,37.2863
-28.1096,18.1362,-175.531
-29.8333,11.9727,27.125
-29.7525,12.2616,28.525
-31.5096,-5.61727,-77.3557
-31.5254,-5.4864,-63.0068
-32.18,-0.05754,-9.525
-33.3278,-5.93815,-76.9507
-29.3405,-13.0215,-11.425
68.0603,1.05035,-107.719
69.1916,-8.33169,3.57983
67.5635,5.1705,53.9288
66.6876,13.8804,30.2916
69.4959,5.30148,55.6705
66.7585,13.6638,133.387
-33.1595,59.0193,-432.832
-29.5866,61.0305,-267.289
-20.5783,66.1014,-90.875
-27.8874,61.987,16.125
-20.3912,66.2067,31.5001
-30.1595,60.708,42.4281
-23.9827,64.185,63.845
-28.2795,61.7663,211.76
-33.4968,60.4579,-431.412
-38.0025,56.5925,22.899
-35.8015,58.4808,100.939
-57.1792,36.9279,-281.921
-63.0391,25.9419,32.5089
-67.2913,7.88366,24.225
-67.5366,-5.394,-17.625
-69.029,6.98326,24.025
-67.0489,-12.7769,-73.125
-67.3098,-11.9797,-69.5291
-69.0912,-6.53784,-18.075
-62.1342,-27.6259,-19.1688
-51.9696,-43.3913,-31.6001
-53.1206,-44.3659,-35.061
-30.9922,-60.1872,-98.8133
-42.2463,-54.484,-98.7223
-32.6492,-61.1633,-98.3675
-23.775,-63.6451,-97.325
-9.99959,-67.1294,-263.979
-15.3924,-66.7169,-48.1887
-6.46464,-67.3999,16.825
-15.239,-66.7286,26.6984
7.55324,-67.2762,-117.13
0.63719,-68.1101,2.225
-6.59428,-68.9821,16.625
7.70295,-68.7098,-119.473
17.5394,-65.4899,-18.4194
22.6153,-64.9548,-90.5082
23.6563,-64.3687,-12.3276
31.8959,-59.7306,26.2094
32.6897,-61.1503,25.875
49.8873,-46.0852,-24.225
58.914,-33.5048,-81.4406
59.2078,-32.925,21.0255
57.7645,36.6364,70.025
59.6886,34.3936,122.365
62.7967,-26.8086,-141.512
60.8306,-33.8389,22.3024
61.9717,-29.7587,74.4087
62.9044,-26.4234,139.784
67.274,-8.10983,5.4881
66.5132,-18.0553,18.1683
44.9052,50.8133,-49.2384
32.8358,59.253,18.1492
33.7426,60.8575,16.6793
12.148,66.9651,-494.044
10.6524,67.0795,-343.412
13.4941,66.8621,-156.572
15.7085,66.6927,-8.025
-0.504304,68.1262,-75.7405
-13.6428,66.7654,-103.844
-20.1529,64.6344,-90.725
-19.9153,64.7122,30.5949
113.977,1.74531,-131.339
114.581,8.77007,96.5837
22.5047,111.458,-277.718
26.1773,111.009,-8.425
-0.851787,114.084,-210.5
-22.9686,112.518,-137.352
-33.7878,108.425,-95.125
-33.4137,108.566,56.3386
-47.2307,103.237,270.701
-34.2715,110.024,-95.275
-33.8988,110.22,57.2974
-47.8951,104.67,272.728
-47.2386,105.122,-0.375
-59.2478,96.8477,183.952
-63.7854,94.9294,41.4645
-60.0776,98.2088,186.911
112.37,23.3591,23.775
112.5,23.0161,197.503
-95.6068,61.7608,-422.568
-105.988,43.6384,37.625
-111.85,-19.8896,-59.825
-113.571,-20.1852,-59.4384
-103.793,-46.1677,-28.975
-105.387,-46.8548,-29.375
-94.2693,-64.5318,12.307
-90.0214,-71.6811,433.419
-87.9699,-73.5017,-139.379
-90.7127,-71.0677,11.1938
-69.5623,-89.7281,-145.946
-76.0246,-85.2595,8.36055
-81.3379,-81.5855,9.32517
-61.8181,-95.5767,419.25
-70.5376,-90.9911,-147.629
-57.9166,-97.6285,169.403
-59.896,-98.5105,417.954
-56.5315,-99.7897,168.508
-39.9011,-106.913,-106.225
-25.3832,-111.107,-3.39502
-16.8513,-113.352,-407.826
-10.8558,-113.357,11.225
98.5782,56.7363,185.753
12.7517,-113.603,-192.696
29.4854,-110.052,26.3648
37.6636,-108.248,-102.375
53.7718,-100.621,16.875
57.3574,-98.1502,43.6025
58.9914,-99.1694,45.8363
84.0813,-77.7286,-23.225
99.7066,-56.75,-134.717
100.105,-55.7024,53.3042
102.557,-49.2524,159.121
105.784,-44.4636,284.634
105.628,-45.0946,-322.537
96.95,61.5008,68.675
110.542,-29.9989,33.168
113.355,-13.6058,-40.0499
75.6312,85.5316,-45.325
55.542,100.166,-19.0489
169.869,2.63884,-160.075
169.773,13.0162,146.642
112.294,126.954,-40.675
113.372,128.193,-40.525
82.4192,148.528,-63.0224
33.6619,166.779,-427.952
39.2665,166.321,-8.925
-1.27931,169.399,-372.604
166.067,33.9367,272.525
167.791,27.9655,-235.416
165.91,34.4802,16.1161
-1.29817,170.947,-377.162
-34.0019,166.761,-177.081
-50.5314,162.115,-100.525
-49.9152,162.377,87.9142
-70.9351,155.032,344.354
-69.9203,155.673,-19.7158
-88.5396,144.801,287.744
-95.0812,141.473,63.996
167.68,34.2822,274.795
167.486,34.7966,15.875
-157.143,64.7314,43.725
-167.287,-29.7094,-47.725
-163.43,-45.5167,361.374
-163.422,-45.538,363.695
-164.69,-42.1856,213.689
-155.216,-69.0539,-41.125
-151.767,-77.5318,465.292
-131.158,-109.508,-268.53
-103.963,-134.153,-205.427
-59.4494,-159.35,-116.989
-45.6634,-163.743,394.255
-38.0704,-166.419,-40.9054
-37.5223,-166.464,144.206
